actual, 0.0725775954853, 0.175316087394, -0.102738491908
random, 0.131948686622, 0.12742245499, 0.0045262316324 
random, 0.0729848445182, 0.0960517730872, -0.023066928569 
random, 0.105972016174, 0.0633320989613, 0.0426399172124 
random, 0.0146609651802, 0.0239027314888, -0.00924176630864 
random, 0.074322948483, 0.0727485936977, 0.00157435478528 
random, 0.0444483230066, 0.0508473081874, -0.00639898518076 
random, 0.0576839165722, 0.0447459838826, 0.0129379326895 
random, 0.00727230415685, 0.0990230827559, -0.091750778599 
random, 0.0576257381388, 0.0518436227053, 0.00578211543349 
random, 0.106728335806, 0.0708794018586, 0.0358489339474 
random, 0.0236786223347, 0.020375954434, 0.00330266790069 
random, 0.00840678360532, 0.0955315734715, -0.0871247898662 
random, 0.0907292666609, 0.0434410763724, 0.0472881902885 
random, 0.00107630101521, 0.0244846497029, -0.0234083486877 
random, 0.0595165372196, 0.000167521910102, 0.0593490153095 
random, 0.0144282514472, 0.069777284029, -0.0553490325818 
random, 0.059487448003, 0.0260540654922, 0.0334333825108 
random, 0.0777845652617, 0.043837838791, 0.0339467264707 
random, 0.000727230415684, 0.0259306282953, -0.0252033978797 
random, 0.0396195130465, 0.0604665926044, -0.0208470795579 
random, 0.118160397941, 0.0876139589836, 0.0305464389569 
random, 0.0159408907118, 0.0744061789134, -0.0584652882016 
random, 0.000349070599529, 0.0240790703415, -0.023729999742 
random, 0.00587602175874, 0.0482286762242, -0.0423526544655 
random, 0.0717340082032, 0.155354529263, -0.0836205210603 
random, 0.138726474096, 0.00181629018322, 0.136910183913 
random, 0.000232713733019, 0.000493748787671, -0.000261035054652 
random, 0.00194897751403, 0.0477525613219, -0.0458035838078 
random, 0.00136719318149, 0.0397644112927, -0.0383972181112 
random, 0.079239026093, 0.067687668624, 0.011551357469 
random, 0.0249294586496, 0.0502389391455, -0.0253094804958 
random, 0.0391540855805, 0.0449223227354, -0.00576823715493 
random, 0.000174535299764, 0.000775890952054, -0.00060135565229 
random, 0.053553247811, 0.0900562520941, -0.036503004283 
random, 0.0695814061728, 0.0220599904777, 0.047521415695 
random, 0.00221078046369, 0.00107566700171, 0.00113511346197 
random, 0.012566541583, 0.120889100496, -0.108322558912 
random, 0.0323181196731, 0.0964044507927, -0.0640863311197 
random, 0.0992814963493, 0.0229240508561, 0.0763574454932 
random, 0.0693777816564, 0.0718228147208, -0.00244503306441 
random, 0.000407249032783, 0.02414078894, -0.0237335399072 
random, 0.0144864298804, 0.0705267241532, -0.0560402942727 
random, 0.0347616138697, 0.0517025516232, -0.0169409377535 
random, 0.0372632864997, 0.0675818653124, -0.0303185788127 
random, 0.000203624516392, 0.000529016558219, -0.000325392041827 
random, 0.0247549233499, 0.0293251512106, -0.0045702278607 
random, 0.000581784332548, 0.0478759985188, -0.0472942141862 
random, 0.083224248771, 0.0597524202508, 0.0234718285201 
random, 5.81784332547e-05, 0.00363258036643, -0.00357440193318 
random, 0.00238531576345, 0.0576010862473, -0.0552157704839 
random, 0.170986415336, 0.00177220547003, 0.169214209866 
random, 0.113477034063, 0.0193708229734, 0.09410621109 
random, 0.0289437705442, 0.00515791144262, 0.0237858591016 
random, 0.031852692207, 0.00177220547003, 0.030080486737 
random, 0.000465427466038, 0.000326226877568, 0.00013920058847 
random, 0.0788026878436, 0.000432030189212, 0.0783706576544 
random, 0.0114611513512, 0.0282671180941, -0.016805966743 
random, 0.0869185792826, 0.0240702533989, 0.0628483258837 
random, 0.00066905198243, 0.0201555308681, -0.0194864788857 
random, 0.11341885563, 0.0898005607575, 0.0236182948728 
random, 0.0441283416237, 0.0246345377277, 0.0194938038961 
random, 0.0250458155162, 0.00569574494349, 0.0193500705727 
random, 0.00191988829741, 0.0242465922516, -0.0223267039542 
random, 0.0560840096576, 0.0186390167346, 0.037444992923 
random, 0.00157081769788, 0.0829674302139, -0.081396612516 
random, 0.000145446083137, 0.0394822691284, -0.0393368230452 
random, 0.140122756494, 0.0381861785608, 0.101936577933 
random, 0.0207115222387, 0.0242818600222, -0.0035703377835 
random, 0.00258894027984, 0.0246786224408, -0.022089682161 
random, 0.00779591005614, 0.000599552099314, 0.00719635795683 
random, 0.0787154201937, 0.0239203653741, 0.0547950548196 
random, 0.00741775023999, 0.0942002151334, -0.0867824648934 
random, 0.140006399628, 0.0835228976, 0.0564835020277 
random, 0.0534368909445, 0.0211694792714, 0.0322674116732 
random, 0.0791226692265, 0.0396321571532, 0.0394905120733 
random, 0.0824679291387, 0.0209490557055, 0.0615188734332 
random, 0.000203624516392, 0.0471353753373, -0.0469317508209 
random, 0.000930854932077, 0.0512528875487, -0.0503220326167 
random, 0.00206533438055, 0.0465622740658, -0.0444969396853 
random, 0.0881112371644, 0.0394999030137, 0.0486113341508 
random, 0.0144864298804, 0.0708265002028, -0.0563400703224 
random, 0.0287401460279, 0.000229240508561, 0.0285109055193 
random, 0.000116356866509, 0.000308592992294, -0.000192236125785 
random, 0.00174535299764, 0.0687545186831, -0.0670091656855 
random, 0.231491985921, 0.121232961258, 0.110259024662 
random, 0.0344707217034, 0.0720432382867, -0.0375725165833 
random, 0.00066905198243, 0.0231268405368, -0.0224577885544 
random, 0.00104721179859, 0.000361494648116, 0.00068571715047 
random, 0.0559385635745, 0.0384066021267, 0.0175319614478 
random, 0.0274311312796, 0.00898446454709, 0.0184466667325 
random, 0.010152136603, 0.0487400588972, -0.0385879222943 
random, 0.12566541583, 0.0241231550547, 0.101542260776 
random, 0.0555313145417, 0.0661182528347, -0.010586938293 
random, 0.116560491026, 0.0977446260735, 0.0188158649524 
random, 0.0557640282747, 0.0187624539315, 0.0370015743432 
random, 0.0400849405125, 0.0499038953253, -0.00981895481285 
